id,title,designer,notes,description,url,img_url,img_id,tags
16608,Dazzle Hinode for women,"['hinode', 'perfumes', 'and', 'colognes']","Cherry, Raspberry, Redfruits, Strawberry, Bergamot, Jasmine, Orangeblossom, Rose, Sandalwood, Amber, Tonkabean, Musk, Vanilla","['Dazzle', 'by', 'Hinode', 'is', 'a', 'Floral', 'fragrance', 'for', 'women.', 'Top', 'notes', 'are', 'Cherry,', 'Raspberry,', 'Red', 'Fruits,', 'Strawberry', 'and', 'Bergamot;', 'middle', 'notes', 'are', 'Jasmine,', 'Orange', 'Blossom', 'and', 'Rose;', 'base', 'notes', 'are', 'Sandalwood,', 'Amber,', 'Tonka', 'Bean,', 'Musk', 'and', 'Vanilla.']",https://www.fragrantica.com/perfume/Hinode/Dazzle-46856.html,https://fimgs.net/mdimg/perfume/375x500.46856.jpg,46856,"cherry raspberry redfruits strawberry bergamot jasmine orangeblossom rose sandalwood amber tonkabean musk vanilla dazzle by hinode is a floral fragrance for women. top notes are cherry, raspberry, red fruits, strawberry and bergamot; middle notes are jasmine, orange blossom and rose; base notes are sandalwood, amber, tonka bean, musk and vanilla. hinode perfumes and colognes"
26673,Harrods Oud Bond No 9 for women and men,"['bond', 'no', '9', 'perfumes', 'and', 'colognes']","Agarwood(Oud), Cumin, Myrrh, Blackpepper, Amber, Vetiver","['Harrods', 'Oud', 'by', 'Bond', 'No', '9', 'is', 'a', 'Amber', 'Woody', 'fragrance', 'for', 'women', 'and', 'men.']",https://www.fragrantica.com/perfume/Bond-No-9/Harrods-Oud-42154.html,https://fimgs.net/mdimg/perfume/375x500.42154.jpg,42154,agarwood(oud) cumin myrrh blackpepper amber vetiver harrods oud by bond no 9 is a amber woody fragrance for women and men. bond no 9 perfumes and colognes
16234,Nuage № 6 CIEL Parfum for women,"['ciel', 'parfum', 'perfumes', 'and', 'colognes']","Mimosa, Buddleia, Hibiscusseed, Almondtree","['Nuage', '№', '6', 'by', 'CIEL', 'Parfum', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.', 'Top', 'note', 'is', 'Mimosa;', 'middle', 'notes', 'are', 'Buddleia', 'and', 'Hibiscus', 'Seed;', 'base', 'note', 'is', 'Almond', 'Tree.']",https://www.fragrantica.com/perfume/CIEL-Parfum/Nuage-6-34113.html,https://fimgs.net/mdimg/perfume/375x500.34113.jpg,34113,mimosa buddleia hibiscusseed almondtree nuage № 6 by ciel parfum is a floral fruity fragrance for women. top note is mimosa; middle notes are buddleia and hibiscus seed; base note is almond tree. ciel parfum perfumes and colognes
78854,Forum Black Denim Tufi Duek for men,"['tufi', 'duek', 'perfumes', 'and', 'colognes']","Lemon, Mint, Bergamot, Thyme, Lavender, Lily-Of-The-Valley, Musk, Sandalwood, Vanilla","['Forum', 'Black', 'Denim', 'by', 'Tufi', 'Duek', 'is', 'a', 'Woody', 'Aromatic', 'fragrance', 'for', 'men.', 'Forum', 'Black', 'Denim', 'was', 'launched', 'in', '2020.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Edison', 'Fujita.', 'Top', 'notes', 'are', 'Lemon,', 'Mint', 'and', 'Bergamot;', 'middle', 'notes', 'are', 'Thyme,', 'Lavender', 'and', 'Lily-of-the-Valley;', 'base', 'notes', 'are', 'Musk,', 'Sandalwood', 'and', 'Vanilla.']",https://www.fragrantica.com/perfume/Tufi-Duek/Forum-Black-Denim-66032.html,https://fimgs.net/mdimg/perfume/375x500.66032.jpg,66032,"lemon mint bergamot thyme lavender lily-of-the-valley musk sandalwood vanilla forum black denim by tufi duek is a woody aromatic fragrance for men. forum black denim was launched in 2020. the nose behind this fragrance is edison fujita. top notes are lemon, mint and bergamot; middle notes are thyme, lavender and lily-of-the-valley; base notes are musk, sandalwood and vanilla. tufi duek perfumes and colognes"
65827,SURFER ROSA Filigree & Shadow for women and men,"['filigree', '&', 'shadow', 'perfumes', 'and', 'colognes']","Bergamot, Geranium, Rose, Tuberose, Palisanderrosewood, Cedar, Rockrose, Guaiacwood, Cyprioloilornagarmotha, Agarwood(Oud), Patchouli, Saffron, Vetiver, Sandalwood","['SURFER', 'ROSA', 'by', 'Filigree', '&', 'Shadow', 'is', 'a', 'fragrance', 'for', 'women', 'and', 'men.', 'SURFER', 'ROSA', 'was', 'launched', 'in', '2015.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'James', 'Elliott.', 'Top', 'note', 'is', 'Bergamot;', 'middle', 'notes', 'are', 'Geranium,', 'Rose,', 'Tuberose', 'and', 'Palisander', 'Rosewood;', 'base', 'notes', 'are', 'Cedar,', 'Rock', 'rose,', 'Guaiac', 'Wood,', 'Cypriol', 'Oil', 'or', 'Nagarmotha,', 'Agarwood', '(Oud),', 'Patchouli,', 'Saffron,', 'Vetiver', 'and', 'Sandalwood.']",https://www.fragrantica.com/perfume/Filigree-Shadow/SURFER-ROSA-55497.html,https://fimgs.net/mdimg/perfume/375x500.55497.jpg,55497,"bergamot geranium rose tuberose palisanderrosewood cedar rockrose guaiacwood cyprioloilornagarmotha agarwood(oud) patchouli saffron vetiver sandalwood surfer rosa by filigree & shadow is a fragrance for women and men. surfer rosa was launched in 2015. the nose behind this fragrance is james elliott. top note is bergamot; middle notes are geranium, rose, tuberose and palisander rosewood; base notes are cedar, rock rose, guaiac wood, cypriol oil or nagarmotha, agarwood (oud), patchouli, saffron, vetiver and sandalwood. filigree & shadow perfumes and colognes"
42805,No. 1 Allen Shaw for women and men,"['allen', 'shaw', 'perfumes', 'and', 'colognes']","Orangeblossom, Amber, Citruses, Jasmine, Vanilla, Sandalwood","['No.', '1', 'by', 'Allen', 'Shaw', 'is', 'a', 'Floral', 'fragrance', 'for', 'women', 'and', 'men.', 'No.', '1', 'was', 'launched', 'in', '2016.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Shawn', 'Bergin.']",https://www.fragrantica.com/perfume/Allen-Shaw/No-1-42374.html,https://fimgs.net/mdimg/perfume/375x500.42374.jpg,42374,orangeblossom amber citruses jasmine vanilla sandalwood no. 1 by allen shaw is a floral fragrance for women and men. no. 1 was launched in 2016. the nose behind this fragrance is shawn bergin. allen shaw perfumes and colognes
41872,Bengale Rouge Papillon Artisan Perfumes for women and men,"['papillon', 'artisan', 'perfumes', 'perfumes', 'and', 'colognes']","Myrrh, Honey, Tonkabean, Vanilla, Turkishrose, Sandalwood","['Bengale', 'Rouge', 'by', 'Papillon', 'Artisan', 'Perfumes', 'is', 'a', 'Amber', 'Vanilla', 'fragrance', 'for', 'women', 'and', 'men.', 'Bengale', 'Rouge', 'was', 'launched', 'in', '2019.']",https://www.fragrantica.com/perfume/Papillon-Artisan-Perfumes/Bengale-Rouge-55667.html,https://fimgs.net/mdimg/perfume/375x500.55667.jpg,55667,myrrh honey tonkabean vanilla turkishrose sandalwood bengale rouge by papillon artisan perfumes is a amber vanilla fragrance for women and men. bengale rouge was launched in 2019. papillon artisan perfumes perfumes and colognes
74313,Only Love Pascal Morabito for women and men,"['pascal', 'morabito', 'perfumes', 'and', 'colognes']","Orange, Mandarinorange, Fruits, Jasmine, Orangeblossom, Patchouli, Amber, Oakmoss, Vanilla, Caramel","['Only', 'Love', 'by', 'Pascal', 'Morabito', 'is', 'a', 'Floral', 'Fruity', 'Gourmand', 'fragrance', 'for', 'women', 'and', 'men.', 'Top', 'notes', 'are', 'Orange', 'and', 'Mandarin', 'Orange;', 'middle', 'notes', 'are', 'Fruits,', 'Jasmine', 'and', 'Orange', 'Blossom;', 'base', 'notes', 'are', 'Patchouli,', 'Amber,', 'Oakmoss,', 'Vanilla', 'and', 'Caramel.']",https://www.fragrantica.com/perfume/Pascal-Morabito/Only-Love-62793.html,https://fimgs.net/mdimg/perfume/375x500.62793.jpg,62793,"orange mandarinorange fruits jasmine orangeblossom patchouli amber oakmoss vanilla caramel only love by pascal morabito is a floral fruity gourmand fragrance for women and men. top notes are orange and mandarin orange; middle notes are fruits, jasmine and orange blossom; base notes are patchouli, amber, oakmoss, vanilla and caramel. pascal morabito perfumes and colognes"
14831,Egyptian Musk Golden Anbar Superior Agarscents Bazaar for women and men,"['agarscents', 'bazaar', 'perfumes', 'and', 'colognes']","Madagascarvanilla, Pepper, Lotus, Cloves, Ambergris, Floralnotes","['Egyptian', 'Musk', 'Golden', 'Anbar', 'Superior', 'by', 'Agarscents', 'Bazaar', 'is', 'a', 'Aromatic', 'fragrance', 'for', 'women', 'and', 'men.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Sharif', 'Laroche.']",https://www.fragrantica.com/perfume/Agarscents-Bazaar/Egyptian-Musk-Golden-Anbar-Superior-47767.html,https://fimgs.net/mdimg/perfume/375x500.47767.jpg,47767,madagascarvanilla pepper lotus cloves ambergris floralnotes egyptian musk golden anbar superior by agarscents bazaar is a aromatic fragrance for women and men. the nose behind this fragrance is sharif laroche. agarscents bazaar perfumes and colognes
38954,Cacti Régime des Fleurs for women and men,"['régime', 'des', 'fleurs', 'perfumes', 'and', 'colognes']","Blacktea, Aloevera, Waterynotes, Heliotrope, Shiso, Mate, Cucumber, Jasminesambac, Bergamot, Amber","['Cacti', 'by', 'Régime', 'des', 'Fleurs', 'is', 'a', 'Aromatic', 'Aquatic', 'fragrance', 'for', 'women', 'and', 'men.', 'Cacti', 'was', 'launched', 'in', '2016.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Mathieu', 'Nardin.']",https://www.fragrantica.com/perfume/Regime-des-Fleurs/Cacti-42184.html,https://fimgs.net/mdimg/perfume/375x500.42184.jpg,42184,blacktea aloevera waterynotes heliotrope shiso mate cucumber jasminesambac bergamot amber cacti by régime des fleurs is a aromatic aquatic fragrance for women and men. cacti was launched in 2016. the nose behind this fragrance is mathieu nardin. régime des fleurs perfumes and colognes
19450,Pink Pepper and Ginger Lily Sarah Ireland for women and men,"['sarah', 'ireland', 'perfumes', 'and', 'colognes']","Pinkpepper, Whitegingerlily, Bulgarianrose, Cardamom, Olibanum, Jasmine","['Pink', 'Pepper', 'and', 'Ginger', 'Lily', 'by', 'Sarah', 'Ireland', 'is', 'a', 'Floral', 'fragrance', 'for', 'women', 'and', 'men.', 'Pink', 'Pepper', 'and', 'Ginger', 'Lily', 'was', 'launched', 'in', '2018.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Sarah', 'Ireland.']",https://www.fragrantica.com/perfume/Sarah-Ireland/Pink-Pepper-and-Ginger-Lily-78980.html,https://fimgs.net/mdimg/perfume/375x500.78980.jpg,78980,pinkpepper whitegingerlily bulgarianrose cardamom olibanum jasmine pink pepper and ginger lily by sarah ireland is a floral fragrance for women and men. pink pepper and ginger lily was launched in 2018. the nose behind this fragrance is sarah ireland. sarah ireland perfumes and colognes
71712,L'Eau Tauer Perfumes for women and men,"['tauer', 'perfumes', 'perfumes', 'and', 'colognes']","Lemon, Sweetorange, Bergamot, Lemonblossom, Iris, Ambergris, Musk, Woodynotes, Sandalwood","[""L'Eau"", 'by', 'Tauer', 'Perfumes', 'is', 'a', 'Citrus', 'fragrance', 'for', 'women', 'and', 'men.', ""L'Eau"", 'was', 'launched', 'in', '2017.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Andy', 'Tauer.', 'Top', 'notes', 'are', 'Lemon,', 'Sweet', 'Orange', 'and', 'Bergamot;', 'middle', 'notes', 'are', 'Lemon', 'Blossom', 'and', 'Iris;', 'base', 'notes', 'are', 'Ambergris,', 'Musk,', 'Woody', 'Notes', 'and', 'Sandalwood.']",https://www.fragrantica.com/perfume/Tauer-Perfumes/L-Eau-45098.html,https://fimgs.net/mdimg/perfume/375x500.45098.jpg,45098,"lemon sweetorange bergamot lemonblossom iris ambergris musk woodynotes sandalwood l'eau by tauer perfumes is a citrus fragrance for women and men. l'eau was launched in 2017. the nose behind this fragrance is andy tauer. top notes are lemon, sweet orange and bergamot; middle notes are lemon blossom and iris; base notes are ambergris, musk, woody notes and sandalwood. tauer perfumes perfumes and colognes"
75807,24K Blush Victoria's Secret for women,"[""victoria's"", 'secret', 'perfumes', 'and', 'colognes']","Apple, Palisanderrosewood","['24K', 'Blush', 'by', ""Victoria's"", 'Secret', 'is', 'a', 'Aromatic', 'Fruity', 'fragrance', 'for', 'women.', '24K', 'Blush', 'was', 'launched', 'in', '2020.']",https://www.fragrantica.com/perfume/Victoria-s-Secret/24K-Blush-75140.html,https://fimgs.net/mdimg/perfume/375x500.75140.jpg,75140,apple palisanderrosewood 24k blush by victoria's secret is a aromatic fruity fragrance for women. 24k blush was launched in 2020. victoria's secret perfumes and colognes
13653,Lamborghini Italian Legend Automobili Lamborghini for women and men,"['automobili', 'lamborghini', 'perfumes', 'and', 'colognes']","Mandarinorange, Grapefruit, Lavender, Citron, Cinnamon, Nutmeg, Blackpepper, Ginger, Amberwood, Vetiver, Patchouli, Cedar","['Lamborghini', 'Italian', 'Legend', 'by', 'Automobili', 'Lamborghini', 'is', 'a', 'Woody', 'fragrance', 'for', 'women', 'and', 'men.', 'Lamborghini', 'Italian', 'Legend', 'was', 'launched', 'in', '2020.', 'Top', 'notes', 'are', 'Mandarin', 'Orange,', 'Grapefruit,', 'Lavender', 'and', 'Citron;', 'middle', 'notes', 'are', 'Cinnamon,', 'Nutmeg,', 'Black', 'Pepper', 'and', 'Ginger;', 'base', 'notes', 'are', 'Amberwood,', 'Vetiver,', 'Patchouli', 'and', 'Cedar.']",https://www.fragrantica.com/perfume/Automobili-Lamborghini/Lamborghini-Italian-Legend-67635.html,https://fimgs.net/mdimg/perfume/375x500.67635.jpg,67635,"mandarinorange grapefruit lavender citron cinnamon nutmeg blackpepper ginger amberwood vetiver patchouli cedar lamborghini italian legend by automobili lamborghini is a woody fragrance for women and men. lamborghini italian legend was launched in 2020. top notes are mandarin orange, grapefruit, lavender and citron; middle notes are cinnamon, nutmeg, black pepper and ginger; base notes are amberwood, vetiver, patchouli and cedar. automobili lamborghini perfumes and colognes"
44508,Eunoia MetaScent for women and men,"['metascent', 'perfumes', 'and', 'colognes']","Orange, Lemon, Cinnamon, Chocolate, Vanilla, Cassia, Sandalwood, Musk","['Eunoia', 'by', 'MetaScent', 'is', 'a', 'Woody', 'Spicy', 'fragrance', 'for', 'women', 'and', 'men.', 'Eunoia', 'was', 'launched', 'in', '2021.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Huynh', 'Hai', 'Yen.', 'Top', 'notes', 'are', 'Orange', 'and', 'Lemon;', 'middle', 'notes', 'are', 'Cinnamon,', 'Chocolate,', 'Vanilla', 'and', 'Cassia;', 'base', 'notes', 'are', 'Sandalwood', 'and', 'Musk.']",https://www.fragrantica.com/perfume/MetaScent/Eunoia-81351.html,https://fimgs.net/mdimg/perfume/375x500.81351.jpg,81351,"orange lemon cinnamon chocolate vanilla cassia sandalwood musk eunoia by metascent is a woody spicy fragrance for women and men. eunoia was launched in 2021. the nose behind this fragrance is huynh hai yen. top notes are orange and lemon; middle notes are cinnamon, chocolate, vanilla and cassia; base notes are sandalwood and musk. metascent perfumes and colognes"
9379,Verve Matin Navitus Parfums for women and men,"['navitus', 'parfums', 'perfumes', 'and', 'colognes']","Sicilianlemon, Orange, Bergamot, Grapefruit, Lemon, Cardamom, Clarysage, Bayleaf, Juniperberries, Saffron, Ambergris, Myrhh, Cinnamon, Musk, Driftwood","['Verve', 'Matin', 'by', 'Navitus', 'Parfums', 'is', 'a', 'Aromatic', 'Green', 'fragrance', 'for', 'women', 'and', 'men.', 'Verve', 'Matin', 'was', 'launched', 'in', '2020.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Bertrand', 'Duchaufour.', 'Top', 'notes', 'are', 'Sicilian', 'Lemon,', 'Orange,', 'Bergamot,', 'Grapefruit,', 'Lemon', 'and', 'Cardamom;', 'middle', 'notes', 'are', 'Clary', 'Sage,', 'Bay', 'Leaf,', 'Juniper', 'Berries', 'and', 'Saffron;', 'base', 'notes', 'are', 'Ambergris,', 'Myrhh,', 'Cinnamon,', 'Musk', 'and', 'Driftwood.']",https://www.fragrantica.com/perfume/Navitus-Parfums/Verve-Matin-63288.html,https://fimgs.net/mdimg/perfume/375x500.63288.jpg,63288,"sicilianlemon orange bergamot grapefruit lemon cardamom clarysage bayleaf juniperberries saffron ambergris myrhh cinnamon musk driftwood verve matin by navitus parfums is a aromatic green fragrance for women and men. verve matin was launched in 2020. the nose behind this fragrance is bertrand duchaufour. top notes are sicilian lemon, orange, bergamot, grapefruit, lemon and cardamom; middle notes are clary sage, bay leaf, juniper berries and saffron; base notes are ambergris, myrhh, cinnamon, musk and driftwood. navitus parfums perfumes and colognes"
52381,Absinto Le Jazz Água de Cheiro for women,"['água', 'de', 'cheiro', 'perfumes', 'and', 'colognes']","Pinkpepper, Lily-Of-The-Valley, Musk","['Absinto', 'Le', 'Jazz', 'by', 'Água', 'de', 'Cheiro', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women.', 'Absinto', 'Le', 'Jazz', 'was', 'launched', 'in', '2021.', 'Top', 'note', 'is', 'Pink', 'Pepper;', 'middle', 'note', 'is', 'Lily-of-the-Valley;', 'base', 'note', 'is', 'Musk.']",https://www.fragrantica.com/perfume/Agua-de-Cheiro/Absinto-Le-Jazz-70572.html,https://fimgs.net/mdimg/perfume/375x500.70572.jpg,70572,pinkpepper lily-of-the-valley musk absinto le jazz by água de cheiro is a amber floral fragrance for women. absinto le jazz was launched in 2021. top note is pink pepper; middle note is lily-of-the-valley; base note is musk. água de cheiro perfumes and colognes
36442,Romantic Dream Paris Elysees for women,"['paris', 'elysees', 'perfumes', 'and', 'colognes']","Almond, Coffee, Tuberose, Jasmine, Iris, Tonkabean, Vanilla, Hazelnutcocoaspread, Sandalowood","['Romantic', 'Dream', 'by', 'Paris', 'Elysees', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women.', 'Romantic', 'Dream', 'was', 'launched', 'in', '2019.', 'Top', 'notes', 'are', 'Almond', 'and', 'Coffee;', 'middle', 'notes', 'are', 'Tuberose,', 'Jasmine', 'and', 'Iris;', 'base', 'notes', 'are', 'Tonka', 'Bean,', 'Vanilla,', 'Hazelnut', 'cocoa', 'spread', 'and', 'Sandalowood.']",https://www.fragrantica.com/perfume/Paris-Elysees/Romantic-Dream-61632.html,https://fimgs.net/mdimg/perfume/375x500.61632.jpg,61632,"almond coffee tuberose jasmine iris tonkabean vanilla hazelnutcocoaspread sandalowood romantic dream by paris elysees is a amber floral fragrance for women. romantic dream was launched in 2019. top notes are almond and coffee; middle notes are tuberose, jasmine and iris; base notes are tonka bean, vanilla, hazelnut cocoa spread and sandalowood. paris elysees perfumes and colognes"
63603,B. Blumarine Blumarine for women,"['blumarine', 'perfumes', 'and', 'colognes']","Pinkgrapefruit, Pear, Cassis, Jasmine, Mayrose, Passionflower, Musk, Cedar, Sandalwood","['B.', 'Blumarine', 'by', 'Blumarine', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.', 'B.', 'Blumarine', 'was', 'launched', 'in', '2019.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Marie', 'Salamagne.', 'Top', 'notes', 'are', 'Pink', 'Grapefruit,', 'Pear', 'and', 'Cassis;', 'middle', 'notes', 'are', 'Jasmine,', 'May', 'Rose', 'and', 'Passion', 'Flower;', 'base', 'notes', 'are', 'Musk,', 'Cedar', 'and', 'Sandalwood.']",https://www.fragrantica.com/perfume/Blumarine/B-Blumarine-54619.html,https://fimgs.net/mdimg/perfume/375x500.54619.jpg,54619,"pinkgrapefruit pear cassis jasmine mayrose passionflower musk cedar sandalwood b. blumarine by blumarine is a floral fruity fragrance for women. b. blumarine was launched in 2019. the nose behind this fragrance is marie salamagne. top notes are pink grapefruit, pear and cassis; middle notes are jasmine, may rose and passion flower; base notes are musk, cedar and sandalwood. blumarine perfumes and colognes"
